Date,"('value', 'sum')","('value', 'mean')","('value', 'std')",Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2012-11-19,1629658.7470714382,18.430050066400955,228.1535169578933,11.65152,11.84,11.6,11.7999,25197.92,295260.75,11.72
2012-11-20,1304649.292856533,14.021853024983159,150.05365565410884,11.7999,11.799000000000001,11.57297,11.73281,27220.18,318291.25,11.69
2012-11-21,756433.7516256075,8.44856425073835,76.93070238160502,11.73281,11.784,11.6435,11.76999,19227.8,225308.73,11.72
2012-11-22,1701274.5784497915,23.45906121605868,288.1339634932726,11.76999,12.43,11.67,12.42191,58301.3,703582.88,12.07
2012-11-23,1011695.7009236333,12.697143550039952,197.16479983578802,12.42191,12.409989999999999,12.132,12.34501,18967.9,233370.93,12.3
2012-11-24,1063527.2579253952,13.8489127928302,198.72567023740547,12.34501,12.4756,12.25,12.41153,19570.39,242058.59,12.37
2012-11-25,988636.4743021366,10.90945327075254,158.07538108404128,12.41153,12.6,12.3125,12.4821,24023.69,299989.4,12.49
2012-11-26,1090341.7091077722,13.264820422732575,166.67002992713867,12.4821,12.6515,11.89,12.245460000000001,35913.82,443753.07,12.36
2012-11-27,1850464.7600132532,26.323523905902857,323.97402822942047,12.245460000000001,12.339,11.9,12.2,33194.69,401692.08,12.1
2012-11-28,1590039.730872906,16.692454263533737,185.17382761535612,12.2,12.407119999999999,12.1,12.34769,30688.21,376900.98,12.28
2012-11-29,1049131.3368083471,12.846611035294334,133.75716761069955,12.34769,12.599,12.15,12.45,26505.34,329552.64,12.43
2012-11-30,710526.0858951609,8.167811450554206,91.31776986440144,12.45,12.65,12.42423,12.565,24350.31,305812.61,12.56
2012-12-01,608205.831203468,10.246918224302384,192.88103688376097,12.565,12.68778,12.4625,12.56201,14696.42,184860.98,12.58
2012-12-02,1535269.5170385458,27.515763084065988,456.8918395746659,12.56201,12.68,12.434000000000001,12.50004,14011.93,176013.47,12.56
2012-12-03,1797405.8791868316,30.672455276225797,444.67479359002715,12.50004,12.67901,12.4755,12.678989999999999,26759.6,336294.7,12.57
2012-12-04,2429140.0424159574,31.98467408081896,451.70030677096673,12.678989999999999,13.5,12.62,13.41,63245.72,823838.19,13.03
2012-12-05,3114352.1241792305,39.008882149620234,508.35409700058443,13.41,13.42025,13.15,13.38,29794.93,395716.07,13.28
2012-12-06,3204092.310372489,38.04838216352364,409.0351674651324,13.38,13.6888,12.9,13.29899,46562.54,623136.59,13.38
2012-12-07,1277102.0170360017,16.995848088099887,273.93294060475824,13.29899,13.549000000000001,12.975,13.4999,32799.57,437726.61,13.35
2012-12-08,1126202.265478998,15.008425937245102,218.1435384209387,13.4999,13.55,13.3545,13.42007,13171.51,177338.38,13.46
2012-12-09,1499701.6573748768,16.29844761587651,347.00037157448514,13.42007,13.53,13.020999999999999,13.388,28166.62,372655.91,13.23
2012-12-10,1162027.6642431158,13.334568808444825,160.6560095675406,13.388,13.55,13.269110000000001,13.43335,24664.9,331115.25,13.42
2012-12-11,2065719.8257467023,22.062584916658146,337.5488871816798,13.43335,13.67,13.3,13.55703,28045.88,378671.69,13.5
2012-12-12,3376026.8821826647,41.568494904731395,600.0149168578388,13.55703,13.79989,13.3,13.6989,37679.23,512418.01,13.6
2012-12-13,4116566.3462716583,42.74243177073915,558.550601965013,13.6989,13.8,13.467770000000002,13.7001,24197.68,331480.86,13.7
2012-12-14,2511868.332061443,29.892518529827953,402.1900240622767,13.7001,13.90119,13.0,13.60004,70143.98,951046.01,13.56
2012-12-15,1372336.7243700288,18.408025705490587,298.91288344807737,13.60004,13.64,13.442160000000001,13.490110000000001,15187.66,205671.39,13.54
2012-12-16,2079937.3858139575,22.728326967905737,323.8757566270761,13.490110000000001,13.665479999999999,13.131110000000001,13.300020000000002,42760.55,570895.78,13.35
2012-12-17,2135562.089563994,20.88916582281645,266.56503610014335,13.300020000000002,13.485,12.749189999999999,13.25005,63631.25,839092.63,13.19
2012-12-18,1771256.4123035683,13.899838439171061,162.6268697636278,13.25005,13.39807,13.11,13.29899,23220.51,307326.85,13.24
2012-12-19,1084211.123857498,12.144485907270688,110.64612792307987,13.29899,13.600999999999999,13.2,13.599,38807.1,520163.02,13.4
2012-12-20,1281576.9987184675,14.686709970301367,184.7808481029862,13.599,13.72,13.32591,13.524629999999998,32980.36,446364.01,13.53
2012-12-21,1464366.3089284294,14.973989293089856,212.25741777862137,13.524629999999998,13.6,13.419989999999999,13.499979999999999,25330.45,342557.95,13.52
2012-12-22,1247164.1548240094,11.1422586667144,148.5852801854272,13.499979999999999,13.589960000000001,13.3213,13.371360000000001,14783.4,198463.8,13.42
2012-12-23,821210.0555029665,9.522269633967214,113.0187862903339,13.371360000000001,13.472220000000002,13.01,13.31202,23978.22,316965.89,13.22
2012-12-24,993902.7310451751,13.12949446559016,88.55040911096692,13.31202,13.45,13.2105,13.38001,16692.15,223315.17,13.38
2012-12-25,553773.4049928179,6.9394293930253745,110.2684916206165,13.38001,13.43,13.14,13.350010000000001,13165.69,175265.29,13.31
2012-12-26,751539.1943417013,8.385000327368388,122.62348622219316,13.350010000000001,13.469970000000002,13.20001,13.46786,15840.13,211349.14,13.34
2012-12-27,973609.6074407483,9.005481370794893,147.63897952144623,13.46786,13.47,13.25,13.42174,19822.05,265311.8,13.38
2012-12-28,1058611.1889694198,9.823968419694314,167.60472884929752,13.42174,13.6499,13.34201,13.42119,23813.01,320223.37,13.45
2012-12-29,887594.9501884839,9.732827648016183,216.98822577033164,13.42119,13.67,13.27,13.4,26149.14,352722.29,13.49
2012-12-30,866283.4466351725,8.546769338731748,173.445596925493,13.4,13.59,13.35,13.45001,11764.2,158277.2,13.45
2012-12-31,1368240.6878715763,19.59668702193607,271.03003475570534,13.45001,13.561,13.36634,13.510010000000001,15049.79,202798.91,13.48
2013-01-01,1899953.7746704428,21.99911740485663,329.2901543582398,13.510010000000001,13.56,13.161229999999998,13.304129999999999,28406.21,378879.35,13.34
2013-01-02,1726077.752947502,17.281169309259948,280.4160763584325,13.304129999999999,13.4,13.163820000000001,13.27999,17966.81,239156.18,13.31
2013-01-03,2175843.6697446234,22.01290588952919,327.1905432756245,13.27999,13.464,13.248970000000002,13.397860000000001,18032.25,240845.86,13.36
2013-01-04,2382061.5767579083,23.53071733007259,297.6913145524288,13.397860000000001,13.52,13.27311,13.5,29641.92,397884.35,13.42
2013-01-05,1363522.3776282477,14.438586742643142,231.2844121750166,13.5,13.548,13.314,13.44,21329.93,286932.51,13.45
2013-01-06,1194281.316935917,13.9416237691409,247.78271506220958,13.44,13.520999999999999,13.356,13.45395,12741.13,171497.01,13.46
2013-01-07,1802903.0947821198,19.253145968498323,254.37618223321377,13.45395,13.59,13.404000000000002,13.58755,25477.72,344083.33,13.51
2013-01-08,2033685.0904176694,21.917307982817675,257.5473921300324,13.58755,13.879979999999998,13.5,13.74275,42798.37,587223.86,13.72
2013-01-09,1511702.374875423,14.4613463071864,120.12490300577328,13.74275,13.86225,13.62,13.770010000000001,28606.38,393192.24,13.74
2013-01-10,1589234.1085334094,12.42404475228595,100.4831785792878,13.770010000000001,14.32,13.77,14.13999,51811.03,727790.48,14.05
2013-01-11,1020729.4201251104,9.621625836578566,115.58453578091773,14.13999,14.34999,13.91001,14.13701,40434.54,570677.27,14.11
2013-01-12,885058.5545235559,8.439175728472524,79.620447100948,14.13701,14.338,13.975,14.236989999999999,26931.84,381546.96,14.17
2013-01-13,971205.8477615314,9.118276323433335,106.24625267568807,14.236989999999999,14.3148,13.948960000000001,14.116010000000001,38330.15,540759.58,14.11
2013-01-14,1391161.7520462186,13.399489049009059,192.84904474601495,14.116010000000001,14.35,14.11,14.300020000000002,22096.95,315016.66,14.26
2013-01-15,2249598.813324086,21.321594697312868,278.7985938846157,14.300020000000002,14.47899,13.991779999999999,14.250029999999999,51573.23,732428.4,14.2
2013-01-16,2019364.6183568267,16.622063417129624,213.15580940875898,14.250029999999999,14.73,14.21001,14.73,45532.49,660929.7,14.52
2013-01-17,1833358.6464868914,16.34592231175902,185.3489890670164,14.73,15.69999,14.63,15.500010000000001,65489.44,993185.63,15.17
2013-01-18,1627842.528608075,13.054384055815898,180.97672855276824,15.500010000000001,15.985,15.41,15.704989999999999,56097.55,879655.99,15.68
2013-01-19,1373722.583670422,13.41630775519984,165.5924256433403,15.704989999999999,15.772720000000001,15.25,15.615,34588.82,534667.03,15.46
2013-01-20,1211518.1509209336,11.66918524899283,109.58301629249821,15.615,15.89,15.51,15.7,25982.13,408455.8,15.72
2013-01-21,1246852.4048507947,14.123677856512666,167.74089367379142,15.7,16.98,15.634120000000001,16.8,61502.1,1007686.44,16.38
2013-01-22,1794044.847670457,16.74908599022021,153.6044574206305,16.8,17.59,16.65,17.26142,60975.24,1045898.98,17.15
2013-01-23,2096244.7021300953,18.4686281607543,129.59663223835142,17.26142,17.5855,16.80155,17.50004,49439.37,851188.37,17.22
2013-01-24,1738361.6631799003,16.54133200605089,197.0400272476225,17.50004,19.189989999999998,15.6101,16.895960000000002,172009.1,3053222.09,17.75
2013-01-25,1225733.1874836248,11.194932756266551,204.67178348810876,16.895960000000002,17.797,15.38613,17.40001,80767.49,1345890.12,16.66
2013-01-26,1572131.0309309203,12.83948736927535,163.51168876434383,17.40001,17.88,16.540010000000002,17.88,34810.6,597064.17,17.15
2013-01-27,1422608.6247219709,11.079851589784502,129.54981399716826,17.88,17.99999,17.21,17.81821,23766.82,419571.12,17.65
2013-01-28,1799413.5112319447,14.139662983120735,153.19652409975535,17.81821,18.88,17.75,18.72101,57669.44,1057611.3,18.34
2013-01-29,2630491.4707452883,22.38354198678757,211.10543470747612,18.72101,19.8,18.7,19.52538,86082.08,1650126.18,19.17
2013-01-30,2263398.9898669636,23.432814546561932,222.65274648042313,19.52538,19.7989,19.14901,19.70001,45064.83,877863.5,19.48
2013-01-31,1847182.7108500348,15.552079671056248,271.8760137891208,19.70001,21.43,19.511229999999998,20.41001,99226.7,2042238.64,20.58
2013-02-01,1587185.2840086909,10.964631853882013,200.78925537836415,20.41001,21.13,20.301,20.49897,49917.48,1034619.16,20.73
2013-02-02,1493110.12096363,12.188455053498148,145.33154590821496,20.49897,20.5,18.0,19.630010000000002,80501.65,1567325.27,19.47
2013-02-03,1313365.6937057404,10.058016171863319,117.9647906167596,19.630010000000002,20.9,19.42,20.59,34244.3,693849.61,20.26
2013-02-04,2305122.999710803,16.84711238880624,172.06777865256015,20.59,21.05,19.85502,20.43005,52219.14,1066570.21,20.42
2013-02-05,1763893.2263500555,15.981781354819338,198.04586504677002,20.43005,20.79,20.2,20.60001,29212.44,600949.67,20.57
2013-02-06,1823979.8570872252,16.85904295301992,214.02037717919433,20.60001,21.3339,20.60001,21.18,51989.6,1096396.16,21.09
2013-02-07,1831929.513614159,13.018537302629811,155.19560905131465,21.18,22.21999,20.770020000000002,22.15,64263.77,1388465.81,21.61
2013-02-08,2144732.7294209143,16.85501099775957,221.60996505247803,22.15,22.77219,22.0,22.66,48649.93,1090678.48,22.42
2013-02-09,1639287.3124768862,12.304375300063697,149.63776321853342,22.66,23.98961,22.57541,23.65,38133.01,886034.01,23.24
2013-02-10,1554938.856618365,11.186610479268813,140.3288326939116,23.65,24.11,22.67,23.96975,56426.07,1321513.68,23.42
2013-02-11,1137739.3889062128,9.140744995992678,101.34653429006399,23.96975,24.67503,23.6456,24.65,29526.73,712458.7,24.13
2013-02-12,1327279.2856062453,10.326369769679735,118.64133813787116,24.65,25.82767,24.3001,25.16975,74239.93,1862561.32,25.09
2013-02-13,1201861.028516597,9.052407816073249,109.48024945056522,25.16975,26.3,24.19491,24.2,90150.21,2296830.8,25.48
2013-02-14,1742086.541570723,14.585331180840106,154.95481553226386,24.2,27.5969,21.721,27.2205,145734.74,3710262.51,25.46
2013-02-15,1005220.7025671151,8.252501498810547,123.79072632626324,27.2205,27.50617,26.103,27.1,51714.15,1396017.97,26.99
2013-02-16,1242116.362555171,9.927083233873365,126.8839005481264,27.1,27.49989,26.8075,27.215840000000004,18826.94,511421.92,27.16
2013-02-17,1395974.3692835541,11.439881086018293,161.59054018904712,27.215840000000004,27.399890000000003,25.0,26.8146,77042.22,2033614.64,26.4
2013-02-18,1137076.9895466764,9.341743259502763,113.43414213783542,26.8146,27.148000000000003,26.362679999999997,26.95,29744.27,795866.42,26.76
2013-02-19,1455285.205189922,11.623869432338552,161.0892282297974,26.95,29.65,26.8,29.41759,99699.25,2810076.61,28.19
2013-02-20,1075234.5101721012,7.82068363449443,74.9003004799626,29.41759,29.87035,28.988390000000003,29.64501,37209.36,1096641.18,29.47
2013-02-21,1223482.7813854287,9.359783206357465,176.33080644692603,29.64501,29.978,29.311,29.74768,34730.51,1030860.6,29.68
2013-02-22,1545646.9164782667,10.582128934824025,142.63678615864998,29.74768,31.3,29.670009999999998,30.245390000000004,66951.69,2039411.78,30.46
2013-02-23,1150997.4022348276,8.729266256378807,97.49755558561269,30.245390000000004,30.6899,28.0,29.79999,72278.17,2099763.39,29.05
2013-02-24,2121516.779317576,15.175153283340553,233.7888828586093,29.79999,30.398770000000003,29.20123,29.88999,24274.89,722940.53,29.78
2013-02-25,1585602.0574848477,10.793163459340864,194.6785104286953,29.88999,30.4,29.55,30.399990000000003,26778.95,805270.53,30.07
2013-02-26,1682604.4348572488,11.10593336759347,152.91260071317862,30.399990000000003,31.699,30.1171,31.1,42864.33,1329295.41,31.01
2013-02-27,1476390.613434005,10.9888102582283,117.76630720986034,31.1,31.65,30.7901,30.9012,30472.78,951289.24,31.22
2013-02-28,1577854.1832511777,10.061690515445788,145.99505841224683,30.9012,34.515409999999996,30.901999999999997,33.38,126517.41,4136416.34,32.69
2013-03-01,1689625.7635200694,11.36991193782221,137.09328181181922,33.38,34.9,32.92,34.5,39786.14,1362290.79,34.24
2013-03-02,1256330.8544240922,10.314872612227559,146.16647400843144,34.5,34.808,33.15,34.25,36662.49,1241775.93,33.87
2013-03-03,898179.6650551199,6.824658569806698,82.47691170326667,34.25,34.5,33.8,34.499990000000004,12524.59,427480.57,34.13
2013-03-04,1107972.1514240964,7.983256006860127,116.67025745232438,34.499990000000004,36.7,34.19,36.152,46771.49,1659027.49,35.47
2013-03-05,2004672.0484019949,14.241267704344082,156.43283775212797,36.152,40.64625,36.15,40.33,85425.52,3361374.96,39.35
2013-03-06,2327689.4949341565,17.15876551670517,169.93581467392832,40.33,49.099,40.1446,41.0201,126451.72,5712472.93,45.18
2013-03-07,1538416.464071016,9.535363423812221,109.33473097403585,41.0201,45.5,33.3,41.999990000000004,157316.08,6439707.76,40.93
2013-03-08,1071605.5849987564,9.85302903666599,116.33602610012493,41.999990000000004,44.5,41.02,44.179990000000004,47095.97,2032649.25,43.16
2013-03-09,1132719.0096868475,7.599845749182109,107.91954884179987,44.179990000000004,46.99,43.411,46.85,44475.89,2020839.64,45.44
2013-03-10,1166404.64844697,7.327536882209372,100.28932468518168,46.85,47.95,45.471000000000004,46.0,36363.25,1703124.85,46.84
2013-03-11,964479.4287497578,7.394103211077652,75.73702490833365,46.0,48.468999999999994,45.54,48.39999,41390.18,1970814.35,47.62
2013-03-12,1651513.2061790857,11.92032398033206,133.67349738782457,48.39999,48.39999,36.65,44.28994,183404.75,8014406.02,43.7
2013-03-13,1429076.194802867,10.119431209259721,108.92026375531057,44.28994,47.295,43.7508,46.92002,49497.44,2297381.06,46.41
2013-03-14,2230660.063093757,15.348191190775623,189.00251079475618,46.92002,47.99,46.05,47.1696,37034.85,1752253.49,47.31
2013-03-15,5375868.864806864,34.73120047037416,424.8775017503299,47.1696,47.44999,46.4,46.95,20223.95,951174.39,47.03
2013-03-16,1130504.3430336923,11.829071288413648,154.0430870850291,46.95,47.3599,46.2707,47.00019,16288.51,763344.96,46.86
2013-03-17,1104019.1048613659,11.897911487766764,135.71969096996216,47.00019,47.74,46.8,47.4,13902.62,658983.36,47.4
2013-03-18,3779273.939518615,33.17422393847207,399.3878682594542,47.4,52.875,47.120090000000005,51.60001,65199.79,3193717.3,48.98
2013-03-19,2227274.4472167757,21.272104668558754,210.53036807906514,51.60001,62.0,50.0,59.14001,111627.22,6182806.06,55.39
2013-03-20,1598972.945531367,13.195132370554033,140.1403464472841,59.14001,66.0,57.702,64.4888,93128.83,5776100.55,62.02
2013-03-21,2099606.9668832417,14.30542322602195,142.5124640751111,64.4888,74.9,63.101000000000006,70.85,94225.81,6508438.17,69.07
2013-03-22,1408097.6552763514,9.20138831528482,109.06203927952858,70.85,73.74999,65.0,69.86501,73168.07,5169041.03,70.65
2013-03-23,1340746.6661434982,9.850536453456407,103.507905774119,69.86501,70.5025,52.3456,64.35,150462.18,9429342.99,62.67
2013-03-24,992846.4018104128,7.524128693951822,85.88220512074169,64.35,72.49999,62.7,71.5,42006.36,2895161.77,68.92
2013-03-25,1662249.7559103456,13.153519785953847,140.59546761306052,71.5,78.0,69.51777,73.6,79730.06,5920116.46,74.25
2013-03-26,2563579.0864441562,19.962459791653608,252.03329385614919,73.6,79.72001,73.11,78.5,56654.33,4376373.47,77.25
2013-03-27,2356871.7366331383,17.133159859795136,174.80726274917393,78.5,89.49999,78.4,88.92,72182.81,6126022.75,84.87
2013-03-28,1527969.857380132,9.222638507569787,101.84789253994788,88.92,95.7,75.00111,86.18,140226.88,12257633.95,87.41
2013-03-29,1703362.4043808416,10.63956479122558,142.27010484555424,86.18,93.06,83.01,90.5,83152.75,7382080.86,88.78
2013-03-30,1657414.811043906,12.18293207376956,202.16805879334973,90.5,94.98,87.0,92.19003000000001,37270.51,3418588.27,91.72
2013-03-31,1413703.1541501868,11.28011644857203,148.1471290398738,92.19003000000001,93.8,91.0,93.03001,21092.38,1955242.2,92.7
2013-04-01,1645271.332322563,10.174649402438812,146.04814689877446,93.03001,106.0,92.2361,104.0,90527.29,9055970.0,100.04
2013-04-02,2588869.5023368695,14.90914982082128,166.6176046765429,104.0,118.36,99.0,117.98,81260.8,8744282.1,107.61
2013-04-03,2291819.0347449034,12.10783285827066,137.25240005877978,117.98,147.0,110.0,135.0,152624.24,19519658.71,127.89
2013-04-04,2340674.822611301,13.586614788953327,133.3597492448393,135.0,142.12,116.39063,132.12001,88124.78,11598387.76,131.61
2013-04-05,1994758.193275851,12.422517644454034,130.10987622043592,132.12001,144.94,130.24303,142.32356000000001,68557.5,9544390.16,139.22
2013-04-06,1118608.9267266763,6.90529175166011,82.14973389684408,142.32356000000001,143.9,139.54,142.63111999999998,18273.09,2597665.45,142.16
2013-04-07,1108575.0334547693,6.4911322172275305,70.0977550930376,142.63111999999998,164.9,142.63113,162.30102,60947.52,9401468.33,154.26
2013-04-08,1604566.6627899911,8.564083383806528,100.35809176338789,162.30102,194.9,162.59806,187.5,114126.51,20713163.11,181.49
2013-04-09,2242630.585926367,13.290292789740356,203.67313948795532,187.5,240.111,186.5,230.0,105724.64,22696282.53,214.67
2013-04-10,1505693.068053945,16.645953391270094,199.92777866919616,230.0,266.0,105.0,165.0,190141.86,35109363.41,184.65
